"signature","type","channel","fraction"
"CN11","2","2:LOH:>40Mb",0.01121149
"CN11","3-4","3-4:LOH:0-100kb",0.00158209
"CN11","3-4","3-4:LOH:100kb-1Mb",0.0482419
"CN11","3-4","3-4:LOH:1Mb-10Mb",0.156264722
"CN11","3-4","3-4:LOH:10Mb-40Mb",0.055274161
"CN11","3-4","3-4:LOH:>40Mb",0.03509218
"CN11","5-8","5-8:LOH:0-100kb",0.00501223
"CN11","5-8","5-8:LOH:100kb-1Mb",0.04217432
"CN11","5-8","5-8:LOH:1Mb-10Mb",0.073571791
"CN11","5-8","5-8:LOH:10Mb-40Mb",0.01532663
"CN11","5-8","5-8:LOH:>40Mb",0.00347323
"CN11","9+","9+:LOH:0-100kb",0.00062013
"CN11","9+","9+:LOH:100kb-1Mb",0.01160088
"CN11","9+","9+:LOH:1Mb-10Mb",0.02224864
"CN11","9+","9+:LOH:10Mb-40Mb",0.00252885
"CN11","9+","9+:LOH:>40Mb",0.00148788
"CN11","2","2:het:0-100kb",0
"CN11","2","2:het:100kb-1Mb",1e-08
"CN11","2","2:het:1Mb-10Mb",0
"CN11","2","2:het:10Mb-40Mb",3.93e-06
"CN11","2","2:het:>40Mb",8e-08
"CN11","3-4","3-4:het:0-100kb",0.00042229
"CN11","3-4","3-4:het:100kb-1Mb",6.5e-06
"CN11","3-4","3-4:het:1Mb-10Mb",0.01763335
"CN11","3-4","3-4:het:10Mb-40Mb",0.00761337
"CN11","3-4","3-4:het:>40Mb",6.2e-05
"CN11","5-8","5-8:het:0-100kb",2.95e-05
"CN11","5-8","5-8:het:100kb-1Mb",0.0438027
"CN11","5-8","5-8:het:1Mb-10Mb",0.185368842
"CN11","5-8","5-8:het:10Mb-40Mb",0.057285501
"CN11","5-8","5-8:het:>40Mb",0.01649539
"CN11","9+","9+:het:0-100kb",1e-08
"CN11","9+","9+:het:100kb-1Mb",8.13e-06
"CN11","9+","9+:het:1Mb-10Mb",0.052794321
"CN11","9+","9+:het:10Mb-40Mb",0.00605752
"CN11","9+","9+:het:>40Mb",0.0003921
"CN12","0","0:homdel:0-100kb",0.02309338
"CN12","0","0:homdel:100kb-1Mb",0.052724771
"CN12","0","0:homdel:>1Mb",0.0068661
"CN12","1","1:LOH:0-100kb",0.02182354
"CN12","1","1:LOH:100kb-1Mb",0.065977011
"CN12","1","1:LOH:1Mb-10Mb",0.00423455
"CN12","1","1:LOH:10Mb-40Mb",4.03e-05
"CN12","1","1:LOH:>40Mb",4.64e-06
"CN12","2","2:LOH:0-100kb",0.00590696
"CN12","2","2:LOH:100kb-1Mb",0.080936481
"CN12","2","2:LOH:1Mb-10Mb",0.132671041
"CN12","2","2:LOH:10Mb-40Mb",0.176727892
"CN12","2","2:LOH:>40Mb",0.136224511
"CN12","3-4","3-4:LOH:0-100kb",0.00930253
"CN12","3-4","3-4:LOH:100kb-1Mb",0.03071852
"CN12","3-4","3-4:LOH:1Mb-10Mb",0.04005227
"CN12","3-4","3-4:LOH:10Mb-40Mb",0.02606018
"CN12","3-4","3-4:LOH:>40Mb",0.01659015
"CN12","5-8","5-8:LOH:0-100kb",0.00578286
"CN12","5-8","5-8:LOH:100kb-1Mb",0.00208666
"CN12","5-8","5-8:LOH:1Mb-10Mb",0.00322838
"CN12","5-8","5-8:LOH:10Mb-40Mb",0.00163617
"CN12","5-8","5-8:LOH:>40Mb",0.00110016
"CN12","9+","9+:LOH:0-100kb",0.00048688
"CN12","9+","9+:LOH:100kb-1Mb",0.00011188
"CN12","9+","9+:LOH:1Mb-10Mb",0.00012019
"CN12","9+","9+:LOH:10Mb-40Mb",6.14e-05
"CN12","9+","9+:LOH:>40Mb",1.65e-05
"CN12","2","2:het:0-100kb",0.00068448
"CN12","2","2:het:100kb-1Mb",0.00313133
"CN12","2","2:het:1Mb-10Mb",0.00410482
"CN12","2","2:het:10Mb-40Mb",0.0010782
"CN12","2","2:het:>40Mb",4.3e-07
"CN12","3-4","3-4:het:0-100kb",0.00495
"CN12","3-4","3-4:het:100kb-1Mb",0.00936991
"CN12","3-4","3-4:het:1Mb-10Mb",0.01812126
"CN12","3-4","3-4:het:10Mb-40Mb",0.100679891
"CN12","3-4","3-4:het:>40Mb",0.00090365
"CN12","5-8","5-8:het:0-100kb",0.00044794
"CN12","5-8","5-8:het:100kb-1Mb",0.00783497
"CN12","5-8","5-8:het:1Mb-10Mb",0.00156351
"CN12","5-8","5-8:het:10Mb-40Mb",0.00131279
"CN12","5-8","5-8:het:>40Mb",0.00069671
"CN12","9+","9+:het:0-100kb",2.48e-05
"CN12","9+","9+:het:100kb-1Mb",0.00018166
"CN12","9+","9+:het:1Mb-10Mb",0.00016027
"CN12","9+","9+:het:10Mb-40Mb",0.00013193
"CN12","9+","9+:het:>40Mb",3.55e-05
"CN13","0","0:homdel:0-100kb",0.00224368
"CN13","0","0:homdel:100kb-1Mb",0.03467842
"CN13","0","0:homdel:>1Mb",0.01814564
"CN13","1","1:LOH:0-100kb",0.00284705
"CN13","1","1:LOH:100kb-1Mb",0.02886982
"CN13","1","1:LOH:1Mb-10Mb",0.12860718
"CN13","1","1:LOH:10Mb-40Mb",0.1541978
"CN13","1","1:LOH:>40Mb",0.21568204
"CN13","2","2:LOH:0-100kb",5.69e-05
"CN13","2","2:LOH:100kb-1Mb",0.02909678
"CN13","2","2:LOH:1Mb-10Mb",0.03957572
"CN13","2","2:LOH:10Mb-40Mb",0.01185966
"CN13","2","2:LOH:>40Mb",8.5e-05
"CN13","3-4","3-4:LOH:0-100kb",0.00057156
"CN13","3-4","3-4:LOH:100kb-1Mb",0.00817896
"CN13","3-4","3-4:LOH:1Mb-10Mb",0.01705423
"CN13","3-4","3-4:LOH:10Mb-40Mb",0.00759605
"CN13","3-4","3-4:LOH:>40Mb",0.00381337
"CN13","5-8","5-8:LOH:0-100kb",0.00294361
"CN13","5-8","5-8:LOH:100kb-1Mb",0.00123595
"CN13","5-8","5-8:LOH:1Mb-10Mb",0.0061044
"CN13","5-8","5-8:LOH:10Mb-40Mb",0.00077852
"CN13","5-8","5-8:LOH:>40Mb",0.00162804
"CN13","9+","9+:LOH:0-100kb",4.45e-05
"CN13","9+","9+:LOH:100kb-1Mb",0.00344403
"CN13","9+","9+:LOH:1Mb-10Mb",0.00163639
"CN13","9+","9+:LOH:10Mb-40Mb",6.1e-07
"CN13","9+","9+:LOH:>40Mb",0.00013687
"CN13","2","2:het:0-100kb",0.00242738
"CN13","2","2:het:100kb-1Mb",0.00710641
"CN13","2","2:het:1Mb-10Mb",0.06241927
"CN13","2","2:het:10Mb-40Mb",0.06807839
"CN13","2","2:het:>40Mb",0.06958505
"CN13","3-4","3-4:het:0-100kb",0.00027983
"CN13","3-4","3-4:het:100kb-1Mb",0.01942203
"CN13","3-4","3-4:het:1Mb-10Mb",0.02082491
"CN13","3-4","3-4:het:10Mb-40Mb",0.01275603
"CN13","3-4","3-4:het:>40Mb",0.00958487
"CN13","5-8","5-8:het:0-100kb",0.00098094
"CN13","5-8","5-8:het:100kb-1Mb",0.00090333
"CN13","5-8","5-8:het:1Mb-10Mb",5.8e-07
"CN13","5-8","5-8:het:10Mb-40Mb",0.00020304
"CN13","5-8","5-8:het:>40Mb",6.82e-05
"CN13","9+","9+:het:0-100kb",0.00089424
"CN13","9+","9+:het:100kb-1Mb",0.00050042
"CN13","9+","9+:het:1Mb-10Mb",0.0027117
"CN13","9+","9+:het:10Mb-40Mb",4.29e-05
"CN13","9+","9+:het:>40Mb",9.77e-05
"CN14","0","0:homdel:0-100kb",0.0121477
"CN14","0","0:homdel:100kb-1Mb",0.03389276
"CN14","0","0:homdel:>1Mb",4.4e-07
"CN14","1","1:LOH:0-100kb",0.00129939
"CN14","1","1:LOH:100kb-1Mb",0.01293743
"CN14","1","1:LOH:1Mb-10Mb",2.02e-05
"CN14","1","1:LOH:10Mb-40Mb",1.4e-07
"CN14","1","1:LOH:>40Mb",1.87e-06
"CN14","2","2:LOH:0-100kb",0.00762253
"CN14","2","2:LOH:100kb-1Mb",0.00707926
"CN14","2","2:LOH:1Mb-10Mb",0.02585003
"CN14","2","2:LOH:10Mb-40Mb",0.09336807
"CN14","2","2:LOH:>40Mb",0.55221235
"CN14","3-4","3-4:LOH:0-100kb",0.00141835
"CN14","3-4","3-4:LOH:100kb-1Mb",0.00688559
"CN14","3-4","3-4:LOH:1Mb-10Mb",0.00687404
"CN14","3-4","3-4:LOH:10Mb-40Mb",0.00128688
"CN14","3-4","3-4:LOH:>40Mb",7.35e-05
"CN14","5-8","5-8:LOH:0-100kb",0.00316274
"CN14","5-8","5-8:LOH:100kb-1Mb",6.47e-06
"CN14","5-8","5-8:LOH:1Mb-10Mb",2.3e-07
"CN14","5-8","5-8:LOH:10Mb-40Mb",8.96e-06
"CN14","5-8","5-8:LOH:>40Mb",0.00572642
"CN14","9+","9+:LOH:0-100kb",1.46e-06
"CN14","9+","9+:LOH:100kb-1Mb",8.5e-07
"CN14","9+","9+:LOH:1Mb-10Mb",1.1e-05
"CN14","9+","9+:LOH:10Mb-40Mb",1.59e-06
"CN14","9+","9+:LOH:>40Mb",1.23e-06
"CN14","2","2:het:0-100kb",0.00144658
"CN14","2","2:het:100kb-1Mb",0.0003872
"CN14","2","2:het:1Mb-10Mb",0.00011283
"CN14","2","2:het:10Mb-40Mb",1.03e-06
"CN14","2","2:het:>40Mb",2.46e-06
"CN14","3-4","3-4:het:0-100kb",0.00058958
"CN14","3-4","3-4:het:100kb-1Mb",0.00815141
"CN14","3-4","3-4:het:1Mb-10Mb",0.01439058
"CN14","3-4","3-4:het:10Mb-40Mb",0.03273598
"CN14","3-4","3-4:het:>40Mb",0.16670478
"CN14","5-8","5-8:het:0-100kb",0.0014848
"CN14","5-8","5-8:het:100kb-1Mb",0.00011311
"CN14","5-8","5-8:het:1Mb-10Mb",3.2e-07
"CN14","5-8","5-8:het:10Mb-40Mb",0.00011361
"CN14","5-8","5-8:het:>40Mb",0.00174446
"CN14","9+","9+:het:0-100kb",8.2e-07
"CN14","9+","9+:het:100kb-1Mb",0.00012566
"CN14","9+","9+:het:1Mb-10Mb",9.5e-07
"CN14","9+","9+:het:10Mb-40Mb",1.06e-06
"CN14","9+","9+:het:>40Mb",1.27e-06
"CN15","0","0:homdel:0-100kb",0.0067438
"CN15","0","0:homdel:100kb-1Mb",0.02652628
"CN15","0","0:homdel:>1Mb",0.00524487
"CN15","1","1:LOH:0-100kb",0.00763888
"CN15","1","1:LOH:100kb-1Mb",0.00252662
"CN15","1","1:LOH:1Mb-10Mb",1e-07
"CN15","1","1:LOH:10Mb-40Mb",4.4e-07
"CN15","1","1:LOH:>40Mb",0.0003073
"CN15","2","2:LOH:0-100kb",0.00228469
"CN15","2","2:LOH:100kb-1Mb",0.0215107
"CN15","2","2:LOH:1Mb-10Mb",0.0088679
"CN15","2","2:LOH:10Mb-40Mb",0.00201416
"CN15","2","2:LOH:>40Mb",3.3e-07
"CN15","3-4","3-4:LOH:0-100kb",0.00197133
"CN15","3-4","3-4:LOH:100kb-1Mb",0.01163685
"CN15","3-4","3-4:LOH:1Mb-10Mb",0.04837325
"CN15","3-4","3-4:LOH:10Mb-40Mb",0.16721937
"CN15","3-4","3-4:LOH:>40Mb",0.37328855
"CN15","5-8","5-8:LOH:0-100kb",0.00348453
"CN15","5-8","5-8:LOH:100kb-1Mb",0.01942632
"CN15","5-8","5-8:LOH:1Mb-10Mb",0.02016289
"CN15","5-8","5-8:LOH:10Mb-40Mb",0.01347168
"CN15","5-8","5-8:LOH:>40Mb",0.06422257
"CN15","9+","9+:LOH:0-100kb",0.00300605
"CN15","9+","9+:LOH:100kb-1Mb",0.00785032
"CN15","9+","9+:LOH:1Mb-10Mb",0.00480835
"CN15","9+","9+:LOH:10Mb-40Mb",0.00234481
"CN15","9+","9+:LOH:>40Mb",0.00380205
"CN15","2","2:het:0-100kb",1.04e-05
"CN15","2","2:het:100kb-1Mb",6.6e-05
"CN15","2","2:het:1Mb-10Mb",1.17e-06
"CN15","2","2:het:10Mb-40Mb",0.00020074
"CN15","2","2:het:>40Mb",6.46e-05
"CN15","3-4","3-4:het:0-100kb",8.1e-05
"CN15","3-4","3-4:het:100kb-1Mb",5.51e-06
"CN15","3-4","3-4:het:1Mb-10Mb",3.82e-05
"CN15","3-4","3-4:het:10Mb-40Mb",0.00189743
"CN15","3-4","3-4:het:>40Mb",0.00450937
"CN15","5-8","5-8:het:0-100kb",0.00286475
"CN15","5-8","5-8:het:100kb-1Mb",0.00878768
"CN15","5-8","5-8:het:1Mb-10Mb",0.00632529
"CN15","5-8","5-8:het:10Mb-40Mb",0.0281915
"CN15","5-8","5-8:het:>40Mb",0.07821007
"CN15","9+","9+:het:0-100kb",0.01505965
"CN15","9+","9+:het:100kb-1Mb",0.00017234
"CN15","9+","9+:het:1Mb-10Mb",0.00554372
"CN15","9+","9+:het:10Mb-40Mb",0.01155315
"CN15","9+","9+:het:>40Mb",0.00768259
"CN16","0","0:homdel:0-100kb",0.0036673
"CN16","0","0:homdel:100kb-1Mb",0.00109281
"CN16","0","0:homdel:>1Mb",0.04053983
"CN16","1","1:LOH:0-100kb",0.00142666
"CN16","1","1:LOH:100kb-1Mb",0.00580905
"CN16","1","1:LOH:1Mb-10Mb",0.00343106
"CN16","1","1:LOH:10Mb-40Mb",0.00204512
"CN16","1","1:LOH:>40Mb",0.00064424
"CN16","2","2:LOH:0-100kb",0.00067984
"CN16","2","2:LOH:100kb-1Mb",0.01758306
"CN16","2","2:LOH:1Mb-10Mb",0.01162738
"CN16","2","2:LOH:10Mb-40Mb",0.00291477
"CN16","2","2:LOH:>40Mb",0.00170498
"CN16","3-4","3-4:LOH:0-100kb",0.00093853
"CN16","3-4","3-4:LOH:100kb-1Mb",0.02159759
"CN16","3-4","3-4:LOH:1Mb-10Mb",0.043701
"CN16","3-4","3-4:LOH:10Mb-40Mb",0.0329184
"CN16","3-4","3-4:LOH:>40Mb",0.19071235
"CN16","5-8","5-8:LOH:0-100kb",0.0034784
"CN16","5-8","5-8:LOH:100kb-1Mb",0.00980644
"CN16","5-8","5-8:LOH:1Mb-10Mb",0.01073875
"CN16","5-8","5-8:LOH:10Mb-40Mb",0.00622641
"CN16","5-8","5-8:LOH:>40Mb",0.01067078
"CN16","9+","9+:LOH:0-100kb",0.00384194
"CN16","9+","9+:LOH:100kb-1Mb",0.0047163
"CN16","9+","9+:LOH:1Mb-10Mb",2.35e-06
"CN16","9+","9+:LOH:10Mb-40Mb",2.35e-06
"CN16","9+","9+:LOH:>40Mb",0.00333085
"CN16","2","2:het:0-100kb",0.00266672
"CN16","2","2:het:100kb-1Mb",0.00197375
"CN16","2","2:het:1Mb-10Mb",0.00185384
"CN16","2","2:het:10Mb-40Mb",0.00136271
"CN16","2","2:het:>40Mb",7.5e-07
"CN16","3-4","3-4:het:0-100kb",0.00179605
"CN16","3-4","3-4:het:100kb-1Mb",0.02323495
"CN16","3-4","3-4:het:1Mb-10Mb",0.01723295
"CN16","3-4","3-4:het:10Mb-40Mb",0.00618312
"CN16","3-4","3-4:het:>40Mb",0.00048235
"CN16","5-8","5-8:het:0-100kb",0.01032126
"CN16","5-8","5-8:het:100kb-1Mb",0.04438502
"CN16","5-8","5-8:het:1Mb-10Mb",0.08961901
"CN16","5-8","5-8:het:10Mb-40Mb",0.08336645
"CN16","5-8","5-8:het:>40Mb",0.25307107
"CN16","9+","9+:het:0-100kb",0.00338768
"CN16","9+","9+:het:100kb-1Mb",0.0033166
"CN16","9+","9+:het:1Mb-10Mb",0.00998959
"CN16","9+","9+:het:10Mb-40Mb",0.00316669
"CN16","9+","9+:het:>40Mb",0.0067409
"CN17","0","0:homdel:0-100kb",0.00136668
"CN17","0","0:homdel:100kb-1Mb",0.00143123
"CN17","0","0:homdel:>1Mb",0.0014533
"CN17","1","1:LOH:0-100kb",0.00211427
"CN17","1","1:LOH:100kb-1Mb",0.00507205
"CN17","1","1:LOH:1Mb-10Mb",0.0186884
"CN17","1","1:LOH:10Mb-40Mb",0.00550295
"CN17","1","1:LOH:>40Mb",1.34e-06
"CN17","2","2:LOH:0-100kb",0.00055893
"CN17","2","2:LOH:100kb-1Mb",0.00062269
"CN17","2","2:LOH:1Mb-10Mb",0.084442329
"CN17","2","2:LOH:10Mb-40Mb",0.088483279
"CN17","2","2:LOH:>40Mb",0.0075038
"CN17","3-4","3-4:LOH:0-100kb",0.00267395
"CN17","3-4","3-4:LOH:100kb-1Mb",0.02375527
"CN17","3-4","3-4:LOH:1Mb-10Mb",0.094627309
"CN17","3-4","3-4:LOH:10Mb-40Mb",0.051836149
"CN17","3-4","3-4:LOH:>40Mb",0.00224311
"CN17","5-8","5-8:LOH:0-100kb",0.00128554
"CN17","5-8","5-8:LOH:100kb-1Mb",0.00726579
"CN17","5-8","5-8:LOH:1Mb-10Mb",0.01836005
"CN17","5-8","5-8:LOH:10Mb-40Mb",0.00502947
"CN17","5-8","5-8:LOH:>40Mb",1.29e-06
"CN17","9+","9+:LOH:0-100kb",0.00012468
"CN17","9+","9+:LOH:100kb-1Mb",5.3e-05
"CN17","9+","9+:LOH:1Mb-10Mb",1.37e-05
"CN17","9+","9+:LOH:10Mb-40Mb",5.29e-05
"CN17","9+","9+:LOH:>40Mb",2.9e-07
"CN17","2","2:het:0-100kb",0.00038608
"CN17","2","2:het:100kb-1Mb",0.0001888
"CN17","2","2:het:1Mb-10Mb",0.00087384
"CN17","2","2:het:10Mb-40Mb",0.00061789
"CN17","2","2:het:>40Mb",0
"CN17","3-4","3-4:het:0-100kb",0.00015917
"CN17","3-4","3-4:het:100kb-1Mb",0.00188043
"CN17","3-4","3-4:het:1Mb-10Mb",0.185038198
"CN17","3-4","3-4:het:10Mb-40Mb",0.188270228
"CN17","3-4","3-4:het:>40Mb",0.000536
"CN17","5-8","5-8:het:0-100kb",0.00049621
"CN17","5-8","5-8:het:100kb-1Mb",0.0124036
"CN17","5-8","5-8:het:1Mb-10Mb",0.129027959
"CN17","5-8","5-8:het:10Mb-40Mb",0.055166629
"CN17","5-8","5-8:het:>40Mb",1e-08
"CN17","9+","9+:het:0-100kb",5.39e-05
"CN17","9+","9+:het:100kb-1Mb",7.49e-05
"CN17","9+","9+:het:1Mb-10Mb",0.00013899
"CN17","9+","9+:het:10Mb-40Mb",0.00012341
"CN17","9+","9+:het:>40Mb",1e-08
"CN18","0","0:homdel:0-100kb",0.00110894
"CN18","0","0:homdel:100kb-1Mb",0.00303045
"CN18","0","0:homdel:>1Mb",0.0007584
"CN18","1","1:LOH:0-100kb",0.0015556
"CN18","1","1:LOH:100kb-1Mb",0.00141876
"CN18","1","1:LOH:1Mb-10Mb",0.00028103
"CN18","1","1:LOH:10Mb-40Mb",8e-08
"CN18","1","1:LOH:>40Mb",1.65e-06
"CN18","2","2:LOH:0-100kb",0.00273632
"CN18","2","2:LOH:100kb-1Mb",0.0065518
"CN18","2","2:LOH:1Mb-10Mb",0.00018517
"CN18","2","2:LOH:10Mb-40Mb",0.00015695
"CN18","2","2:LOH:>40Mb",7.26e-05
"CN18","3-4","3-4:LOH:0-100kb",0.00226406
"CN18","3-4","3-4:LOH:100kb-1Mb",0.01402709
"CN18","3-4","3-4:LOH:1Mb-10Mb",0.05963823
"CN18","3-4","3-4:LOH:10Mb-40Mb",0.07185141
"CN18","3-4","3-4:LOH:>40Mb",0.05059881
"CN18","5-8","5-8:LOH:0-100kb",0.00482129
"CN18","5-8","5-8:LOH:100kb-1Mb",0.02136849
"CN18","5-8","5-8:LOH:1Mb-10Mb",0.04681185
"CN18","5-8","5-8:LOH:10Mb-40Mb",0.02208834
"CN18","5-8","5-8:LOH:>40Mb",0.00536994
"CN18","9+","9+:LOH:0-100kb",0.00241473
"CN18","9+","9+:LOH:100kb-1Mb",0.01211638
"CN18","9+","9+:LOH:1Mb-10Mb",0.01534961
"CN18","9+","9+:LOH:10Mb-40Mb",0.0009794
"CN18","9+","9+:LOH:>40Mb",7.7e-07
"CN18","2","2:het:0-100kb",0.00029759
"CN18","2","2:het:100kb-1Mb",3.02e-05
"CN18","2","2:het:1Mb-10Mb",1.1e-07
"CN18","2","2:het:10Mb-40Mb",3.4e-07
"CN18","2","2:het:>40Mb",3.2e-07
"CN18","3-4","3-4:het:0-100kb",0.00117086
"CN18","3-4","3-4:het:100kb-1Mb",0.0120089
"CN18","3-4","3-4:het:1Mb-10Mb",0
"CN18","3-4","3-4:het:10Mb-40Mb",0.00227849
"CN18","3-4","3-4:het:>40Mb",0.02652536
"CN18","5-8","5-8:het:0-100kb",0.00230818
"CN18","5-8","5-8:het:100kb-1Mb",0.02222437
"CN18","5-8","5-8:het:1Mb-10Mb",0.14409608
"CN18","5-8","5-8:het:10Mb-40Mb",0.18136026
"CN18","5-8","5-8:het:>40Mb",0.09531375
"CN18","9+","9+:het:0-100kb",0.0093412
"CN18","9+","9+:het:100kb-1Mb",0.05049958
"CN18","9+","9+:het:1Mb-10Mb",0.08409049
"CN18","9+","9+:het:10Mb-40Mb",0.01848061
"CN18","9+","9+:het:>40Mb",0.00241512
"CN19","0","0:homdel:0-100kb",0.00591472
"CN19","0","0:homdel:100kb-1Mb",0.00677398
"CN19","0","0:homdel:>1Mb",0.0041105
"CN19","1","1:LOH:0-100kb",0.01041569
"CN19","1","1:LOH:100kb-1Mb",0.064293751
"CN19","1","1:LOH:1Mb-10Mb",0.03777062
"CN19","1","1:LOH:10Mb-40Mb",0.02105378
"CN19","1","1:LOH:>40Mb",0.00174097
"CN19","2","2:LOH:0-100kb",0.00566334
"CN19","2","2:LOH:100kb-1Mb",0.054896441
"CN19","2","2:LOH:1Mb-10Mb",0.117067141
"CN19","2","2:LOH:10Mb-40Mb",0.04188772
"CN19","2","2:LOH:>40Mb",0.03389879
"CN19","3-4","3-4:LOH:0-100kb",0.01388264
"CN19","3-4","3-4:LOH:100kb-1Mb",0.01258572
"CN19","3-4","3-4:LOH:1Mb-10Mb",0.00110793
"CN19","3-4","3-4:LOH:10Mb-40Mb",0.00278047
"CN19","3-4","3-4:LOH:>40Mb",0.00421117
"CN19","5-8","5-8:LOH:0-100kb",2.59e-05
"CN19","5-8","5-8:LOH:100kb-1Mb",8.14e-06
"CN19","5-8","5-8:LOH:1Mb-10Mb",1.58e-05
"CN19","5-8","5-8:LOH:10Mb-40Mb",0.00068876
"CN19","5-8","5-8:LOH:>40Mb",0.00012041
"CN19","9+","9+:LOH:0-100kb",0.00107168
"CN19","9+","9+:LOH:100kb-1Mb",0.00117826
"CN19","9+","9+:LOH:1Mb-10Mb",1.6e-07
"CN19","9+","9+:LOH:10Mb-40Mb",1.6e-07
"CN19","9+","9+:LOH:>40Mb",4.66e-05
"CN19","2","2:het:0-100kb",0.0031181
"CN19","2","2:het:100kb-1Mb",0.0312283
"CN19","2","2:het:1Mb-10Mb",0.0164266
"CN19","2","2:het:10Mb-40Mb",0.00452687
"CN19","2","2:het:>40Mb",4.6e-07
"CN19","3-4","3-4:het:0-100kb",0.01701046
"CN19","3-4","3-4:het:100kb-1Mb",0.205701382
"CN19","3-4","3-4:het:1Mb-10Mb",0.122306121
"CN19","3-4","3-4:het:10Mb-40Mb",0.075935951
"CN19","3-4","3-4:het:>40Mb",0.00256084
"CN19","5-8","5-8:het:0-100kb",0.00185133
"CN19","5-8","5-8:het:100kb-1Mb",0.02780896
"CN19","5-8","5-8:het:1Mb-10Mb",0.02161426
"CN19","5-8","5-8:het:10Mb-40Mb",0.00344696
"CN19","5-8","5-8:het:>40Mb",2.3e-07
"CN19","9+","9+:het:0-100kb",0.00503956
"CN19","9+","9+:het:100kb-1Mb",0.00484797
"CN19","9+","9+:het:1Mb-10Mb",0.01332158
"CN19","9+","9+:het:10Mb-40Mb",1.56e-05
"CN19","9+","9+:het:>40Mb",2.72e-05
"CN20","0","0:homdel:0-100kb",4.08e-05
"CN20","0","0:homdel:100kb-1Mb",0.00017845
"CN20","0","0:homdel:>1Mb",0.00011722
"CN20","1","1:LOH:0-100kb",0.00050182
"CN20","1","1:LOH:100kb-1Mb",0.00081924
"CN20","1","1:LOH:1Mb-10Mb",0.00624116
"CN20","1","1:LOH:10Mb-40Mb",0.00283775
"CN20","1","1:LOH:>40Mb",1.2e-05
"CN20","2","2:LOH:0-100kb",0.00060974
"CN20","2","2:LOH:100kb-1Mb",0.00134094
"CN20","2","2:LOH:1Mb-10Mb",0.01443458
"CN20","2","2:LOH:10Mb-40Mb",0.0096627
"CN20","2","2:LOH:>40Mb",0.00049936
"CN20","3-4","3-4:LOH:0-100kb",0.002561
"CN20","3-4","3-4:LOH:100kb-1Mb",0.02182453
"CN20","3-4","3-4:LOH:1Mb-10Mb",0.02055562
"CN20","3-4","3-4:LOH:10Mb-40Mb",0.0022434
"CN20","3-4","3-4:LOH:>40Mb",0.00094554
"CN20","5-8","5-8:LOH:0-100kb",0.00091844
"CN20","5-8","5-8:LOH:100kb-1Mb",0.00241053
"CN20","5-8","5-8:LOH:1Mb-10Mb",0.00524955
"CN20","5-8","5-8:LOH:10Mb-40Mb",0.00029923
"CN20","5-8","5-8:LOH:>40Mb",0.00012116
"CN20","9+","9+:LOH:0-100kb",0.00014531
"CN20","9+","9+:LOH:100kb-1Mb",0.00085741
"CN20","9+","9+:LOH:1Mb-10Mb",0.00046208
"CN20","9+","9+:LOH:10Mb-40Mb",0.0001094
"CN20","9+","9+:LOH:>40Mb",1.07e-05
"CN20","2","2:het:0-100kb",0.00053199
"CN20","2","2:het:100kb-1Mb",0.00464189
"CN20","2","2:het:1Mb-10Mb",0.00278654
"CN20","2","2:het:10Mb-40Mb",0.0013967
"CN20","2","2:het:>40Mb",8.15e-06
"CN20","3-4","3-4:het:0-100kb",0.00077956
"CN20","3-4","3-4:het:100kb-1Mb",0.08651517
"CN20","3-4","3-4:het:1Mb-10Mb",0.33498798
"CN20","3-4","3-4:het:10Mb-40Mb",0.16201175
"CN20","3-4","3-4:het:>40Mb",0.00119273
"CN20","5-8","5-8:het:0-100kb",0.015153
"CN20","5-8","5-8:het:100kb-1Mb",0.14454268
"CN20","5-8","5-8:het:1Mb-10Mb",0.10976846
"CN20","5-8","5-8:het:10Mb-40Mb",0.01800115
"CN20","5-8","5-8:het:>40Mb",0.00182344
"CN20","9+","9+:het:0-100kb",0.0035707
"CN20","9+","9+:het:100kb-1Mb",0.00971177
"CN20","9+","9+:het:1Mb-10Mb",0.00568101
"CN20","9+","9+:het:10Mb-40Mb",0.00085042
"CN20","9+","9+:het:>40Mb",3.53e-05
"CN21","0","0:homdel:0-100kb",5.5e-07
"CN21","0","0:homdel:100kb-1Mb",0.00022928
"CN21","0","0:homdel:>1Mb",0.00135207
"CN21","1","1:LOH:0-100kb",0.0002482
"CN21","1","1:LOH:100kb-1Mb",0.0123588
"CN21","1","1:LOH:1Mb-10Mb",0.05642821
"CN21","1","1:LOH:10Mb-40Mb",0.04607252
"CN21","1","1:LOH:>40Mb",0.01887089
"CN21","2","2:LOH:0-100kb",0.00070358
"CN21","2","2:LOH:100kb-1Mb",0.06234918
"CN21","2","2:LOH:1Mb-10Mb",0.03913487
"CN21","2","2:LOH:10Mb-40Mb",0.00129894
"CN21","2","2:LOH:>40Mb",0.00195567
"CN21","3-4","3-4:LOH:0-100kb",0.00053506
"CN21","3-4","3-4:LOH:100kb-1Mb",2.09e-05
"CN21","3-4","3-4:LOH:1Mb-10Mb",0.00277049
"CN21","3-4","3-4:LOH:10Mb-40Mb",0.00027444
"CN21","3-4","3-4:LOH:>40Mb",0.00172068
"CN21","5-8","5-8:LOH:0-100kb",2.5e-07
"CN21","5-8","5-8:LOH:100kb-1Mb",5.46e-05
"CN21","5-8","5-8:LOH:1Mb-10Mb",1.67e-05
